timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
113 67 72 0.33489042250074375 0.06510957749925628
113 70 77 0.191101294229482 0.20889870577051803
113 73 79 0.33594891390413334 0.06405108609586668
114 32 53 0.35570232867492274 0.04429767132507728
114 52 63 0.36033249950094187 0.03966750049905815
114 53 57 0.3201051070153548 0.07989489298464525
114 67 72 0.34866959418116994 0.05133040581883008
114 70 77 0.28074612034341556 0.11925387965658446
114 73 79 0.304953777241321 0.09504622275867902
114 82 84 0.3581651374289296 0.04183486257107044
115 52 63 0.3643858582348777 0.03561414176512234
115 53 57 0.24072285869654983 0.1592771413034502
115 67 72 0.3687517167879274 0.031248283212072625
115 68 77 0.2642320164615549 0.1357679835384451
115 73 79 0.31788028614068153 0.08211971385931849
115 74 80 0.3371746232193014 0.0628253767806986
115 76 81 0.3293897256741249 0.07061027432587513
115 82 84 0.2609334547587672 0.1390665452412328
115 92 93 0.39727398794304863 0.002726012056951388
116 52 63 0.36577837854022693 0.03422162145977309
116 67 72 0.393972785384921 0.006027214615079046
116 68 77 0.29800055560052247 0.10199944439947756
116 73 79 0.35196731625922495 0.04803268374077507
116 74 80 0.26267557677300174 0.13732442322699828
116 76 81 0.2287389862595054 0.17126101374049463
116 82 84 0.3724609384161799 0.027539061583820135
116 82 87 0.3650399246748116 0.03496007532518841
116 83 88 0.3673134655078244 0.03268653449217562
116 92 93 0.3762426636351269 0.02375733636487315
117 52 63 0.3647636702645944 0.035236329735405636
117 59 66 0.3764516306445729 0.023548369355427146
117 70 80 0.3204413656732485 0.07955863432675153
117 73 79 0.3937269759001813 0.006273024099818725
117 74 80 0.3967186561445247 0.0032813438554753493
117 76 81 0.3432001660749204 0.056799833925079646
117 82 84 0.39183904846324763 0.008160951536752392
117 83 88 0.37597176931475446 0.024028230685245566
117 86 88 0.24691772545300847 0.15308227454699155
117 92 93 0.3900144857705589 0.009985514229441106
118 52 63 0.36091395857484304 0.03908604142515698
118 59 66 0.38101446714787285 0.018985532852127174
118 70 80 0.2074073154997815 0.19259268450021852
118 74 81 0.31356177736076635 0.08643822263923367
118 75 78 0.3872078548328628 0.012792145167137225
118 83 86 0.2667914697667734 0.1332085302332266
118 83 88 0.3380384209596155 0.06196157904038452
118 86 88 0.11030236667198344 0.28969763332801657
119 52 63 0.3553547810144289 0.04464521898557111
119 54 64 0.3181879520982367 0.08181204790176333
119 74 81 0.25598871700529563 0.1440112829947044
119 75 78 0.3137283797156479 0.08627162028435215
119 83 86 0.3373080030132442 0.06269199698675582
119 83 88 0.23518234881331293 0.1648176511866871
119 86 88 0.268806404286258 0.131193595713742
120 52 63 0.35503928300511284 0.044960716994887184
120 65 72 0.3993483192087355 6.516807912645417E-4
120 70 81 0.3847263800841131 0.015273619915886938
120 71 75 0.36412663664027073 0.03587336335972929
120 75 78 0.23525525501799352 0.1647447449820065
120 86 88 0.38520539944773746 0.01479460055226256
121 52 63 0.36077060915006515 0.039229390849934875
121 56 66 0.3990599387509309 9.400612490691462E-4
121 69 77 0.26287403536672826 0.13712596463327176
121 71 75 0.3197024597080633 0.0802975402919367
121 75 78 0.18573897656560018 0.21426102343439984
122 52 63 0.35960199355950034 0.04039800644049968
122 56 66 0.30658359585154277 0.09341640414845725
122 59 72 0.33285807276540025 0.06714192723459977
122 69 77 0.2014007313469312 0.19859926865306882
122 71 75 0.287404568003036 0.11259543199696403
122 75 78 0.20340176628852008 0.19659823371147994
122 83 85 0.3530268819284993 0.04697311807150073
122 92 94 0.3560436010888551 0.043956398911144945
123 52 63 0.34993747075410286 0.05006252924589716
123 59 72 0.28402981063918775 0.11597018936081227
123 69 77 0.23176727107616413 0.1682327289238359
123 71 75 0.29463781114705706 0.10536218885294296
123 73 84 0.3121296975227663 0.08787030247723371
123 75 78 0.29342036094716983 0.10657963905283019
123 83 85 0.38475028912608217 0.015249710873917854
123 92 94 0.32391519988097 0.07608480011903002
124 52 63 0.3446754937860379 0.05532450621396212
124 52 67 0.32612540105069276 0.07387459894930726
124 65 67 0.3911531030123475 0.008846896987652508
124 69 77 0.358631831792969 0.04136816820703104
124 73 84 0.2755881237925919 0.12441187620740812
124 75 78 0.3928056710019483 0.007194328998051724
124 82 84 0.3870560902761544 0.012943909723845626
124 92 93 0.38263308022750353 0.017366919772496492
124 92 94 0.28501253367108514 0.11498746632891488
124 93 94 0.38809409874622236 0.011905901253777662
125 52 63 0.325749804923665 0.07425019507633501
125 52 67 0.23136122347321855 0.16863877652678147
125 65 67 0.27359726819000685 0.12640273180999317
125 73 84 0.2671387014073011 0.1328612985926989
125 82 84 0.3200814317591182 0.07991856824088184
125 92 94 0.2829520105166941 0.11704798948330591
125 93 94 0.2524487983748239 0.1475512016251761
126 73 84 0.2581589814460817 0.14184101855391834
126 82 84 0.2747310436247791 0.1252689563752209
126 82 87 0.3720655979441454 0.027934402055854624
126 90 92 0.38491766469695693 0.015082335303043093
126 92 94 0.29529884093633363 0.1047011590636664
127 73 84 0.25473605767087043 0.1452639423291296
127 82 84 0.2717642780739909 0.12823572192600913
127 82 87 0.316865582740526 0.08313441725947401
127 87 88 0.3912473679461024 0.008752632053897647
127 92 94 0.2771145722491687 0.12288542775083133
128 69 80 0.25311786424109023 0.1468821357589098
128 73 84 0.2694907148407881 0.1305092851592119
128 82 84 0.3433836982306299 0.0566163017693701
128 82 87 0.2661783942217493 0.1338216057782507
128 87 88 0.3256006381445766 0.0743993618554234
128 92 94 0.3506217679082034 0.04937823209179665
129 82 87 0.2958413107935799 0.10415868920642013
129 87 88 0.32170708113550045 0.07829291886449957
130 82 87 0.34745964263557877 0.05254035736442125
130 87 88 0.33948885490683245 0.06051114509316757
130 95 98 0.39778371360485726 0.0022162863951427636
131 39 68 0.3844636264617623 0.015536373538237724
131 87 88 0.34983531082120367 0.05016468917879635
131 95 98 0.31738321415324283 0.08261678584675719
132 39 68 0.3348734130448008 0.06512658695519924
132 85 89 0.39168977476881633 0.008310225231183688
132 87 88 0.3792929126716573 0.0207070873283427
132 95 98 0.289066531608165 0.11093346839183504
133 39 68 0.3880044033378482 0.01199559666215183
133 85 89 0.3667452065894847 0.03325479341051535
133 89 94 0.30544798152761204 0.09455201847238798
134 39 70 0.398534341011076 0.0014656589889240346
134 83 85 0.3995052195885417 4.947804114583398E-4
134 85 89 0.3402326397087009 0.05976736029129914
134 89 94 0.23099154030184663 0.1690084596981534
134 92 93 0.3762087259857589 0.023791274014241137
134 96 100 0.388489637725496 0.011510362274504027
135 39 70 0.3045475478012403 0.0954524521987597
135 85 89 0.3659508802286748 0.03404911977132524
135 89 94 0.21311350354835779 0.18688649645164224
135 92 93 0.32193371026324047 0.07806628973675955
135 96 100 0.32470004761973104 0.07529995238026899
136 74 76 0.33996440107926534 0.06003559892073468
136 83 85 0.39260607677590986 0.00739392322409016
136 89 94 0.25931045182779394 0.14068954817220608
136 92 93 0.2909228896337923 0.10907711036620771
136 96 100 0.26165922266375785 0.13834077733624217
137 92 93 0.2723975961797482 0.12760240382025184
137 96 100 0.15774200723401458 0.24225799276598545
138 75 78 0.2978363400630002 0.10216365993699983
138 92 93 0.27951491307441145 0.12048508692558857
138 96 100 0.2958731217008082 0.10412687829919182
139 92 93 0.29266760996940755 0.10733239003059247
140 92 93 0.3231919972360848 0.0768080027639152
141 82 88 0.39530286911841955 0.004697130881580469
142 71 87 0.3332770945479107 0.06672290545208931
143 71 87 0.2595002656557991 0.14049973434420093
143 71 88 0.34898789212983133 0.05101210787016869
143 87 88 0.27548613182514 0.12451386817486004
145 95 98 0.397303150116347 0.002696849883653041
146 95 98 0.38654689430736255 0.013453105692637468
147 95 98 0.38031274164828494 0.019687258351715087
149 73 83 0.3711741664040466 0.02882583359595342
150 83 85 0.3711866925757227 0.028813307424277346
150 90 93 0.3921232756978041 0.007876724302195937
150 95 98 0.38558067017551345 0.01441932982448657
151 89 90 0.32983595507493385 0.07016404492506617
151 90 93 0.38631150196839237 0.013688498031607654
151 95 98 0.36752458397127785 0.03247541602872217
152 89 90 0.22348115034738905 0.17651884965261097
152 90 93 0.3283742800882899 0.07162571991171013
152 95 98 0.36126875080963783 0.038731249190362194
153 95 98 0.364838727104616 0.03516127289538401
154 95 98 0.3792907193041484 0.020709280695851595
163 95 100 0.3962638338631818 0.0037361661368182086
164 95 100 0.3790421883291732 0.02095781167082683
165 95 100 0.3497256180861942 0.05027438191380584
166 95 100 0.30442167024103617 0.09557832975896385
